@relation 'AT: optdigits-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,40-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.263input3-0.253input59-0.226input11-0.221input10+0.217input34... numeric
@attribute '0.25 input6+0.244input15-0.238input61+0.226class=7+0.225input7...' numeric
@attribute -0.294input44-0.265input45-0.248input36-0.248input37+0.235input39... numeric
@attribute '0.217input21-0.214input52+0.204input62+0.201input54+0.2  input46...' numeric
@attribute 0.274input55-0.266input53+0.246class=6+0.221input56+0.219class=7... numeric
@attribute -0.297input19+0.283input50-0.279class=5+0.275input42-0.263input27... numeric
@attribute '-0.275class=2-0.273input53-0.272input64+0.24 input36-0.229input63...' numeric
@attribute 0.308input22+0.257class=0-0.252class=5+0.234input52-0.223input2... numeric
@attribute '0.436class=8+0.25 input51+0.247input16-0.213input38+0.212input24...' numeric
@attribute 0.289class=9-0.236class=0-0.235input12+0.225input18+0.222class=4... numeric
@attribute '0.32 input6-0.274input24-0.238input4-0.215input60-0.207input16...' numeric
@attribute -0.438input41-0.362input49-0.334input33+0.225input2+0.218input58... numeric
@attribute '0.3  class=3-0.292input28+0.274input37-0.27class=9-0.269input20...' numeric
@attribute '-0.469input17-0.411input25-0.231input18+0.21 input64-0.185input9...' numeric
@attribute 0.418input56+0.411input48+0.252input17+0.242class=8+0.234input64... numeric
@attribute 0.567input33-0.427input57+0.331input41-0.267input49-0.212input32... numeric
@attribute 0.399input25-0.39input32+0.333input17-0.259input5-0.256input24... numeric
@attribute 0.324input12-0.261input32+0.234input46+0.226input52+0.224input38... numeric
@attribute 0.326input9-0.321class=1-0.284input57-0.271input26+0.263input5... numeric
@attribute '0.449input9+0.33 input8-0.257input32-0.241input58-0.209input2...' numeric
@attribute -0.445input9-0.418input32+0.333input48+0.265input57-0.217input46... numeric
@attribute -0.489input9-0.443input57+0.192input25+0.172input13+0.168input50... numeric
@attribute -0.406input48+0.331input5+0.248input61+0.242input64+0.217input36... numeric
@attribute -0.284class=1-0.249input60-0.248input26-0.241input61+0.241class=8... numeric
@attribute -0.295input33-0.291input48+0.279input49-0.268class=2+0.233class=9... numeric
@attribute 0.295input31+0.287input23+0.277input36+0.274input54-0.253input8... numeric
@attribute '0.34 input12+0.244class=8+0.241input7-0.237class=9-0.224input48...' numeric
@attribute 0.335input49-0.296input57-0.204input42+0.202input58+0.201input8... numeric
@attribute '-0.62input17+0.594input25+0.217input9+0.15 input13+0.142class=9...' numeric
@attribute 0.356input13-0.355input52+0.335class=9+0.211input36-0.205input30... numeric
@attribute 0.357input32-0.354input24-0.234input50+0.232input8+0.206input10... numeric
@attribute 0.377input50-0.282input59-0.263input3-0.254input49-0.254input20... numeric
@attribute '-0.321input50-0.264input45-0.253class=1+0.248class=2+0.23 input29...' numeric
@attribute 0.277input50-0.257input24-0.222input21+0.212input27+0.211input32... numeric
@attribute -0.365input53-0.275input35+0.273input46+0.259input31-0.239input14... numeric
@attribute '0.347input39+0.3  input53-0.277input10+0.267input45-0.228input30...' numeric
@attribute 0.295input13-0.251input11-0.249input19-0.235input8-0.232input31... numeric
@attribute 0.308input19+0.268input44+0.252input13-0.239input28-0.222input12... numeric
@attribute '0.339input44+0.302input54-0.237class=6+0.22 class=4+0.218input56...' numeric
@attribute 0.364input26-0.344input42+0.341input20-0.193class=5-0.168input52... numeric
@attribute 0.346input56-0.255input63+0.234input51-0.216input62-0.208input48... numeric
@attribute -0.314input30-0.278input56-0.253input31-0.248input7+0.222input23... numeric
@attribute 0.456input41-0.3input49-0.299input33+0.225input61+0.194input26... numeric
@attribute '0.37 input41-0.246input33-0.245input61-0.235input49+0.229input23...' numeric
@attribute -0.34input37-0.274input4-0.259input41-0.254class=0-0.253input7... numeric
@attribute -0.323input54+0.298input63+0.279input46+0.273input31+0.255input51... numeric

@data
0.809992,-6.28818,-4.054572,0.652699,5.110806,-1.835007,-1.399577,-0.212788,-0.714993,-0.793354,2.737405,-2.415179,-2.294245,0.902567,4.828433,0.180005,-1.008389,-0.047876,0.370924,0.063022,0.327232,0.343245,-0.628528,1.265544,1.556683,-1.155598,-0.195372,-1.243159,0.936798,0.353338,-0.298339,0.183936,1.017486,0.401588,0.503274,-0.056666,0.286683,0.543018,0.144226,0.187071,0.17564,-0.919845,0.19025,0.112321,0.650694,0.285293
-4.161527,0.692622,2.704221,2.680927,0.54578,0.783397,1.152643,-2.311091,-1.03134,0.688185,-0.923292,0.053296,1.43489,-1.246819,0.611525,0.342526,-0.706781,-0.863243,0.318595,0.384743,1.29419,-0.812076,-0.670046,-0.324626,1.27978,-0.077221,1.431059,-0.989729,-0.208482,-0.760475,0.890147,-0.284042,-0.476298,-0.106557,-0.731548,-0.723063,0.111022,-0.239703,-0.224158,-0.094663,-0.332488,-0.094799,-0.190134,0.041596,0.095803,-0.696692
-6.53001,-1.822425,-2.757992,-0.460354,1.856633,1.017288,-4.512149,0.537347,-0.882029,0.581206,1.444558,-0.472747,0.93182,0.89355,1.197363,0.098323,-0.556236,-0.339595,-0.482255,0.792254,-0.039049,0.793963,1.03059,0.44831,0.22252,-0.134227,-0.242156,-0.484076,0.539592,0.46305,0.21467,-0.685443,0.851808,-0.183304,0.017723,1.171333,0.399938,0.748886,-0.117665,-0.753218,0.398046,-0.522784,-0.609116,-0.102307,-0.494709,-0.228645
-0.355194,0.737766,-4.806373,1.538821,-1.545607,-0.424894,-0.354556,1.616394,-0.224551,-1.602849,-1.915399,-0.630309,-0.302095,0.028086,-0.557003,0.190705,0.133165,-0.473102,0.088908,-0.445815,0.366422,-0.945364,0.237229,-1.477029,0.706468,0.230398,-0.58626,0.36332,-0.504875,-0.19989,0.646665,0.199476,-0.781677,-0.379842,0.463365,-0.11128,0.515685,0.040601,0.223847,-0.245703,0.269923,0.19461,0.107337,-0.366213,-0.069504,0.31505
0.708554,3.641868,-1.531876,-2.998161,1.444178,0.663205,1.653309,-0.587696,0.606366,-1.436219,0.007814,0.628233,-1.582996,-0.625636,-0.700596,0.891912,1.087214,0.228317,-1.508194,3.351869,-0.736984,1.771219,-1.516303,0.932964,-0.836057,-0.63153,2.228384,-2.215662,1.39078,2.912294,0.843254,-1.131369,-0.186812,-0.814367,0.162518,-0.468364,-1.252286,0.168834,0.299846,-0.265631,-0.485134,-0.085303,0.3655,-0.227026,-0.135788,1.343822
5.017189,0.544438,-0.246571,-0.641034,-0.731935,-1.226227,-2.453867,-1.313519,-0.401468,2.173771,-1.904879,0.582364,1.261224,1.426656,0.697905,-0.713623,-0.237221,0.051269,0.399193,-1.442289,1.008936,-1.282719,1.130254,-0.368651,0.068296,1.243408,-0.077571,0.292289,-0.004125,-0.196954,-1.791367,0.080138,0.027332,0.405556,0.462715,-0.490784,0.627266,-0.439694,-0.911232,0.286092,0.47703,-0.604265,-0.19071,0.47206,-0.093898,-0.138523
0.018512,-6.023518,-2.350091,-0.329286,6.284256,-1.796641,0.014229,-0.768462,-0.708281,0.44918,1.094564,-1.750636,-1.788332,0.655653,2.690466,-0.147436,0.022512,0.148121,0.213958,-0.454234,0.514686,-0.688145,-2.411096,0.09233,0.045217,-0.464349,-0.211939,0.113517,-0.032449,-0.13183,-0.231678,-0.449051,-0.427755,0.106758,0.206127,-0.167654,0.402578,0.229713,0.399579,-0.318633,-0.30495,-1.38248,-0.16008,0.455893,0.232517,0.931324
-3.889792,1.512672,3.095291,2.450066,0.204957,1.174519,1.081661,-1.99578,-1.108735,-0.155844,-0.170361,-0.172137,1.394157,-1.01325,0.537127,0.015277,-0.291613,-1.492332,0.761962,0.129929,1.149925,-0.764659,-0.625068,-0.527858,0.846724,-0.397377,0.640317,-0.938496,-0.202623,-1.063475,0.796583,-0.333515,0.062388,-0.792712,-0.541037,-0.457154,-0.056927,-0.143205,-0.151167,0.745607,0.007265,-0.51719,0.27908,0.135217,0.520801,-0.529076
-0.565867,1.693908,-3.437944,0.221278,-1.522471,1.716305,0.494653,2.712291,0.562576,-0.8729,-1.924581,-0.374957,-1.203558,1.03862,0.563756,0.429734,0.56371,-0.011249,-1.147748,0.083334,-0.472386,-0.133235,0.217188,-1.612626,0.255408,0.282166,-1.222295,-0.843686,-0.331872,-0.274264,0.406927,-1.160281,-1.02538,0.715413,-0.712566,-1.623299,-0.008543,0.155792,0.011754,0.372452,1.39266,-0.071321,0.830746,-0.189064,0.415395,0.757496
-0.168781,3.938766,0.014228,-0.768572,0.482813,-0.369158,0.123602,-1.642463,0.226254,-0.245642,1.168504,0.906179,1.757687,0.790011,1.080816,-0.477785,0.774711,0.594444,0.372908,-2.816455,0.685709,-2.072096,-0.648432,-0.845321,0.489484,0.365245,1.04286,0.178744,-0.093663,0.723757,-0.655452,0.27678,-0.326662,0.239503,-0.811541,0.443444,-0.373993,0.652024,-0.890978,-0.132357,-0.009994,-0.01124,-0.489361,1.242263,0.300544,-0.386755
-1.749682,-1.550955,0.529592,2.597888,2.514535,-0.918168,-0.518952,-1.006296,-0.90357,2.914174,-0.876932,-0.352214,-1.823141,0.22885,-0.519281,0.228195,0.78903,-1.480192,-0.714125,0.441619,0.071764,-0.915677,0.050019,0.373223,0.164075,-0.913684,0.451075,0.031867,0.788059,2.477661,-0.393252,-0.895007,-0.203197,0.936636,-0.771691,-0.21946,1.503814,-0.532339,0.64682,0.199266,0.726007,0.005788,-0.422002,1.314066,-0.085095,0.948772
0.337336,0.853763,-4.841535,1.71347,-1.38174,-0.175742,0.259784,2.211736,0.328138,-1.199752,-0.987106,-0.287179,-0.713014,-0.5596,-0.355805,0.396541,-0.310372,-0.524935,0.160436,-0.527951,0.412774,-0.646007,0.204684,-1.579082,0.57094,-0.405501,-0.409844,0.085407,-0.496196,-0.5084,0.215459,0.117583,-0.649129,-0.106999,-0.199744,-0.487503,0.054782,0.495403,-0.151738,-0.239739,0.264394,0.130541,0.383339,-0.411579,-0.045359,0.707236
0.807558,3.132362,-0.352516,-2.619316,0.944865,-0.735442,2.354054,1.055447,-1.759727,0.734775,0.714751,-1.187688,0.839124,-1.165699,-0.418969,-0.013194,-1.027623,-0.07846,-1.119053,1.213806,-0.186115,1.226193,-0.654945,-0.593317,-0.022714,-1.135187,0.552173,-0.908145,0.438721,0.422238,-0.534853,0.81181,-0.404338,-1.86991,0.422624,1.117093,-0.470336,-0.20415,0.872905,0.903831,-0.8844,0.329315,0.036779,0.653756,0.089108,0.674778
0.37022,-4.430016,-0.998442,-0.173469,4.53457,-1.145981,2.248251,-1.047877,-0.376575,0.194341,-0.813458,-0.546705,-1.282923,-0.837896,0.170997,0.185983,-0.289188,0.147849,0.654522,-0.825074,1.225152,-0.732583,-1.013015,-0.393096,-1.181286,0.403783,0.016149,1.151069,-0.305767,0.956125,-0.293347,-0.231299,-1.083667,0.194482,-0.446775,-0.659467,-0.132095,0.494588,-1.202876,0.300758,-0.734539,0.916389,0.517143,-0.109974,-0.198545,-0.556634
-1.620692,0.651176,-0.372624,-0.390802,-0.843389,1.335641,1.274808,-0.29827,3.852729,1.803638,0.341288,0.853112,-0.282129,1.444899,0.866517,-0.827739,1.61706,-1.175952,-0.070705,0.140877,0.35081,-0.24141,0.101792,0.265935,-0.685618,0.295366,-0.398672,0.856128,-0.141262,0.891115,-0.346903,-0.1841,-1.715102,0.468248,1.445762,0.843799,0.759193,1.125769,-0.350286,0.125408,-0.07508,-0.121106,-0.602599,0.45827,0.480534,-1.505243
4.990915,0.646475,-0.911536,-1.977209,-0.153858,-1.168248,-2.129491,-0.423938,-0.33065,2.679128,-1.463677,0.712794,1.674754,1.097671,0.481602,-0.594514,-0.456644,0.165754,0.121234,-1.727162,1.100101,-1.420186,0.741484,-0.891735,0.095928,0.836593,-0.143292,0.32285,0.000315,-0.205792,-2.049324,-0.101361,0.18265,0.588507,0.136914,-0.299196,0.3458,0.070777,0.017524,-0.133655,0.37294,-0.606883,-0.309969,0.313265,0.269994,-0.536008
-3.886553,1.389018,3.082124,2.39641,1.072874,0.995432,0.834968,-2.002933,-0.804974,1.276244,0.428128,0.549414,1.796073,-1.272364,0.548526,0.229711,-0.564296,-0.982885,0.345601,-0.143598,0.93287,-0.939753,-1.004263,-0.281242,1.09166,-0.368396,0.942542,-0.799836,-0.341432,-1.242374,0.502481,-0.56113,-0.422462,-0.006716,-0.372886,-1.574713,-0.435163,-0.499074,-0.207151,-0.035464,0.001334,-0.360071,-0.300253,-0.027497,-0.054078,-0.779147
0.503437,-0.420431,-4.485236,0.201549,-1.230594,-0.100452,0.814693,1.928775,0.220263,-1.30917,-1.556744,-0.114651,-1.89487,-1.00995,-0.809264,0.537789,0.176781,-1.887667,0.674062,-0.308917,0.550355,-1.412088,-0.193704,-0.68129,0.742647,0.080425,0.443681,-0.220945,-0.12811,-0.203523,0.075978,0.833436,0.301214,-0.253922,0.019127,-1.113896,0.6007,0.682225,-0.03201,-0.041483,0.319068,-0.084372,0.195134,0.106201,0.276196,0.383112
5.279141,-0.664798,-0.098966,-1.759239,-0.425134,-0.701538,-1.591743,-0.771411,-1.633904,2.323182,-0.580966,0.972496,1.915903,1.24992,0.271677,-0.828864,0.177727,0.201759,0.558731,-1.114312,1.127992,-1.328535,0.645923,-0.281252,0.13937,0.657538,0.041882,0.859584,-0.294574,0.151363,-0.409769,0.048101,-0.056426,0.384834,0.660799,0.007592,-0.733193,0.180151,-0.977582,0.528366,0.657301,-1.105592,-0.163137,0.69665,-0.069477,0.498212
1.466473,-1.771371,4.268424,-1.42944,-0.124177,1.347275,0.390017,1.535431,-0.32279,-1.141386,0.831273,0.594253,0.60495,0.0845,0.521123,0.053033,0.393349,-1.931611,-0.455037,-0.161789,-0.0594,-1.239624,-0.209573,0.168728,0.001441,0.231676,-0.839163,0.695478,-0.196515,-0.252841,0.485776,0.280015,0.548004,-0.176166,0.036154,-0.383967,0.324875,-0.397468,0.040307,0.149626,0.260807,0.274396,0.056181,-0.364459,-0.844181,0.413255
-1.771725,0.398293,0.268242,-2.424722,-2.387451,-3.235543,0.709678,-3.4429,-0.811247,0.204089,0.198165,-0.536117,1.260299,1.000929,0.584828,0.007118,-0.49771,-0.945683,0.213404,0.176408,0.3257,-0.491823,0.429736,0.713706,0.972072,0.855822,-1.467636,-0.010222,-0.244629,0.047082,1.671256,-0.14831,-0.314681,-0.089189,-1.036707,-0.479605,-0.456362,-0.556193,-0.765817,-0.500098,-0.147133,-0.147586,-1.189955,0.20018,-0.966844,-0.555094
-4.758094,1.275116,2.740108,2.688591,-1.189153,0.10854,0.500131,-2.462043,-0.275429,-0.211367,-0.396365,0.227464,1.222075,-0.974918,1.171507,0.704662,-1.025328,0.666471,-0.291086,0.399624,0.610825,0.290544,-0.669671,-0.178941,1.360689,-0.268098,1.024609,-1.790905,0.320528,-0.351081,0.839929,-0.841871,-0.069867,-0.653341,0.440225,-1.088387,-0.482944,-0.148495,-0.158274,0.509876,-0.863946,-0.263819,-0.480009,0.303659,-0.31007,-0.538952
0.679857,-4.291029,-2.242856,-1.239674,0.467709,-1.125768,0.872775,0.247035,1.287817,-1.846073,0.167977,0.030285,-0.413987,-0.265722,-0.737854,0.261689,0.063175,0.348408,1.188552,-1.029755,-0.606273,-0.038264,0.566369,-0.005101,1.368689,-0.175629,-1.314446,-0.506027,0.356461,-0.097576,0.935392,-0.658582,0.829821,0.072997,0.716448,0.188346,0.206423,-0.565038,-0.045921,0.419885,-0.870145,-1.045674,0.347971,-0.726391,0.678498,-0.944538
-1.746137,0.765012,2.76419,3.126652,-0.028691,-1.21666,-0.163073,-0.388891,1.173935,1.266256,-0.793188,-0.658355,-1.075806,1.229297,-0.457149,-0.071063,0.987818,0.181618,-0.009732,-0.764253,-0.726356,-0.135007,1.104298,-0.435561,0.186465,-0.86572,-1.559569,-0.026756,0.404685,1.233974,0.355666,-1.283504,0.346677,-0.198243,0.769496,-1.28442,-1.141825,-0.609822,0.909651,0.544384,0.132575,0.319253,-0.311038,0.054216,-0.297143,-0.815584
0.805124,-4.853825,-0.362479,-0.840781,3.808509,-1.054956,2.188245,-1.076519,0.098623,0.949969,-0.054701,0.529002,-0.065027,-0.980441,-1.372666,0.043228,0.251483,-0.492621,-0.131246,-0.65318,-0.117599,-0.825509,0.374517,-0.716581,-0.017527,-0.3895,0.624855,0.235185,-0.385412,-0.232297,-0.367624,-0.015833,-0.256918,-0.009533,-1.257096,0.278036,0.077147,0.25833,-0.748957,-0.019619,0.184078,0.036086,0.072191,0.201615,-0.061575,-0.207199
-0.230155,0.020588,-4.897875,0.242161,-1.578619,-0.861914,0.259887,1.768892,0.134414,-1.194145,-2.180069,-0.689857,-0.893006,-0.210139,-0.676929,0.329412,0.069824,-0.969848,0.09622,-0.295721,0.611234,-1.033502,0.183581,-1.407241,0.64411,-0.073958,-0.195481,-0.026824,-0.230914,0.123334,0.137644,0.198755,-0.286253,-0.451314,0.186375,-0.094655,0.246749,0.91524,-0.620731,-0.472584,0.079141,-0.14325,-0.064537,-0.052873,-0.275775,0.274561
0.339605,6.809578,-0.058157,-3.399001,3.837548,-0.112081,0.272056,0.467057,0.778415,-0.62369,-0.311563,0.191399,-0.985356,-0.682961,-0.698085,0.409972,0.718222,-0.017626,-1.238842,2.536097,0.292328,0.602356,-0.260181,-0.264928,0.378462,-0.176943,0.889201,0.569526,-0.16484,0.651358,2.12141,-0.29509,0.978399,1.301878,0.799106,0.339924,-1.937425,-0.493461,-0.416605,-0.244964,-0.413453,-1.676815,-0.34936,0.201991,-0.57274,0.739608
1.035475,-1.120069,1.256816,0.303725,-1.931885,-3.514865,0.655324,-2.656757,-0.816469,-0.564294,0.673821,-0.494926,1.103016,0.272023,-0.441745,-0.076431,-0.58713,-0.925701,-0.133922,0.447361,0.396041,0.269076,1.553981,0.239096,-1.006742,-0.185358,-0.437498,0.81997,0.204908,1.256566,-0.281061,0.461272,0.723487,-0.877944,0.290503,-0.769956,-0.277376,-1.106775,-0.223985,-1.017076,0.164519,-0.387159,-1.003842,0.371225,0.73885,-0.489737
6.145298,-1.800981,-0.007875,-0.384212,-0.716762,0.87911,-0.44729,-1.523972,-1.932884,1.26498,-0.202973,1.296906,1.286203,0.710774,0.417254,-0.659681,0.014285,-0.323109,1.23761,-0.340517,0.941573,-0.516551,1.203629,0.736596,-0.132663,0.477061,0.356351,0.390259,-0.004762,0.740063,0.397955,0.109192,-0.084243,-0.419264,1.132021,0.153943,-1.708115,0.080343,-0.140197,0.143886,0.417201,-0.542334,-0.3168,0.010168,-0.591888,0.767839
5.292942,0.878047,0.5447,-0.826753,0.421031,-0.820821,-3.474623,-2.611237,0.998343,2.105584,-3.47351,0.884636,1.467646,1.324898,0.706591,-0.739082,-1.014772,-0.699444,0.014604,-1.70075,0.310333,-1.209548,0.835002,0.934725,-0.64035,1.71997,-1.034727,-0.29915,0.071315,-0.728844,-3.41261,0.443465,-0.612569,-1.182779,-0.793614,-0.805199,0.698306,-0.058705,-0.12688,-0.240261,-0.608178,-0.934894,-0.253699,0.284194,-0.759976,0.149565
-0.221873,3.092128,-0.64277,-1.686928,0.867588,-0.117229,2.404658,1.190789,-1.940112,1.084413,-0.56338,-1.003858,-0.867948,-1.094604,-0.750606,0.250154,-1.161561,-1.328873,-0.505397,0.911154,-0.080578,0.562231,0.265204,1.282594,-0.549727,-0.073031,0.288606,-0.333921,0.549839,0.794529,-1.339536,0.343188,-0.013461,-0.520293,0.530859,0.630258,-1.314263,0.677163,-0.377704,0.699454,-0.326583,0.124034,-0.109602,0.641533,-0.31248,-0.212322
-6.63044,-1.607997,-2.108116,-1.877072,0.823982,1.237841,-3.517231,-0.472044,-1.0152,1.129376,0.628231,0.809478,0.127951,-0.128465,0.582389,0.515453,-0.615326,0.503437,-0.261256,0.360209,0.305102,0.26787,-1.134788,0.416369,-0.216356,0.416401,0.432317,-0.30592,0.251937,-0.118292,0.171959,-0.110172,0.46423,-0.675581,0.134059,0.877215,0.472034,0.052244,0.460599,-1.058061,1.410991,-1.063484,-1.092381,0.213315,-0.774449,0.229044
-1.303491,1.625215,-0.371354,-0.706577,-0.960704,-0.474297,1.255259,0.375179,2.647272,2.643586,0.125956,0.377948,0.863084,1.05559,1.086955,-0.200235,0.160779,-1.84426,0.470242,-0.157895,0.788021,-0.90821,-0.180879,0.806755,0.272523,0.385097,-1.042067,0.416314,-0.274336,-0.710735,0.785453,-1.433569,-0.230929,0.051055,0.480873,1.180723,-0.120211,1.262557,-0.897588,-0.129011,0.488604,-0.537928,0.239778,0.044931,-0.043095,-0.399175
-3.143987,-1.449431,-3.530016,0.234797,2.305103,1.128655,-3.044531,2.246187,0.018055,-0.058847,2.403273,-0.753619,0.32632,0.299326,0.257748,-0.472291,-0.577423,-0.147937,0.616091,0.124159,0.01494,1.36819,0.69706,0.363521,-1.044576,-0.892263,-0.237081,-0.295258,0.616928,0.013269,-1.74498,-0.022106,1.145562,0.707812,-0.061277,1.156284,-0.711311,0.891426,0.192846,-0.114435,1.307177,-0.61047,-1.026905,0.522457,-1.537735,0.315578
-3.422163,-1.621943,-2.909594,1.155362,3.435134,-0.157617,-6.607542,2.414053,-1.447244,-0.363363,3.3584,-2.811122,1.21017,3.470074,3.266988,-1.177607,0.585632,-1.090916,-0.830373,0.794232,-1.20028,0.351617,2.569752,1.398998,0.998377,-1.980342,0.3393,-0.195145,0.305075,0.303498,-0.461438,1.122879,1.187228,-0.517494,-0.573196,-0.084094,-0.481148,1.527021,-0.478831,0.175976,0.029054,-0.342308,0.454315,-0.409073,0.605323,-0.839504
-1.130128,1.142815,-0.004872,-3.279902,-2.962302,-4.083266,-0.444976,-1.74124,-1.435616,0.299266,0.057412,-1.274651,0.880867,0.181081,0.291536,0.293904,-1.048643,-0.239731,-0.28636,0.918763,0.661062,0.21923,-0.499378,-0.18729,1.013991,-0.060076,-0.116101,-1.18459,0.250236,0.051803,0.257128,-0.661293,-0.42549,0.620059,-0.629019,-0.534714,0.369799,-1.168582,-0.692802,-0.145759,0.09641,0.872098,-0.719112,-0.281867,-0.660932,-0.480977
-0.274425,5.593414,-1.229894,-2.616149,3.666995,-0.381268,0.384144,-0.224802,1.048067,-1.236315,-0.517698,0.764657,-0.775725,-1.611429,-1.873723,0.60601,0.856228,-0.102761,-1.417017,3.593121,0.617074,0.898924,-1.747131,1.083873,-0.532754,-2.108856,1.355704,1.005158,0.068874,1.177379,1.066161,0.185687,0.926988,0.635125,0.678321,-0.144734,-2.664748,0.93752,-0.323759,-0.052214,-0.037279,-0.353613,-0.112605,0.439793,-0.246374,0.808014
-1.789622,0.996512,1.554716,2.700733,-0.280612,-0.254837,-0.387728,0.504776,0.001901,1.758956,-0.806926,0.036633,-0.04726,0.320055,-1.034045,0.113953,0.472006,-0.437457,-0.459733,-0.054337,-0.142974,-0.516808,-0.439767,0.678004,0.190606,-0.714978,-1.341927,0.768497,0.740358,2.739731,0.199398,-0.1463,0.24206,0.089447,0.614906,-0.321059,0.558921,-0.725531,0.949236,-0.152847,0.209405,-0.550313,-0.167667,-0.411885,0.071568,-0.771535
1.487215,-0.720312,0.301984,-1.233701,-2.678015,-3.965819,0.44672,-1.951631,-0.813782,-0.630216,1.068806,-0.550296,1.674366,0.017234,0.030186,0.039944,-1.122281,-0.781908,-0.070142,0.0805,0.919328,-0.001011,1.029918,0.049236,-0.148011,-0.242839,-0.412839,0.558495,0.315004,1.820066,-0.202853,0.711479,0.046908,-0.236211,-0.586951,0.171096,-0.258709,-1.245882,-0.104498,-0.96303,0.278781,0.119723,-0.589846,0.201689,0.584544,0.047795
5.463656,-0.70913,0.232588,-1.522073,-0.889795,-0.576896,-1.369949,-0.548998,-2.137385,1.377373,-1.03586,0.335118,1.753114,1.047099,0.594054,-0.71819,-0.558719,0.872233,0.618651,-0.683694,1.125565,-0.340963,1.47653,-0.205949,0.315323,0.735664,-0.01479,0.610953,-0.12167,0.255278,-0.151828,0.178121,-0.113229,0.13059,1.082335,0.715111,-0.896127,0.191563,-0.561043,0.90289,0.222011,-0.777446,-0.237541,0.699267,-0.049889,0.638483
-1.831538,-0.039503,-1.396803,0.539621,0.043091,0.594283,0.421428,-0.168154,1.043911,1.692953,-0.857624,0.729371,-0.690329,1.154679,-0.205426,0.050309,0.806245,-1.320793,-0.231468,0.956682,-0.805883,0.164409,-0.232414,2.841593,-0.948542,0.926357,0.375741,0.174563,0.375015,0.448619,-0.211172,-2.862853,-1.095175,0.602982,2.592865,0.564161,-0.569761,0.15529,0.046149,0.602723,-0.257673,-0.033692,0.653197,0.250621,0.198986,0.773713
-0.895583,2.71789,0.48031,-0.116348,-0.797989,1.262831,1.618278,-1.159348,3.082234,0.6313,0.56107,0.880396,-0.746004,2.096258,2.296985,-0.502684,1.422743,0.211498,-0.046877,-1.056727,-0.234146,-0.143771,1.598403,-0.494866,-0.736497,0.204287,0.141506,0.497613,-0.505134,-0.069252,0.435366,-0.588077,-0.470149,-0.940205,0.652759,-0.384866,-0.062646,-0.356219,-0.316846,1.711317,0.98124,-0.142622,-0.364983,0.65829,-0.521707,-0.70419
4.544977,0.754366,-0.779879,-1.812205,-0.763925,-0.975645,-1.104591,0.373504,-1.105258,2.334862,-0.408226,0.504362,2.009472,0.96802,0.525231,-0.360944,-0.121463,0.991616,-0.253545,-0.926871,1.365682,-0.813589,0.474524,-1.471567,0.058726,-0.6003,0.344809,0.277437,0.18181,0.693149,-1.141268,-0.397273,0.738144,0.63462,-0.019121,-0.677636,0.340319,0.378033,0.000457,0.204177,0.670581,0.20801,-0.744501,0.553899,0.357458,-0.905867
-0.32306,-0.645446,-0.339244,3.07197,3.145127,-0.748592,-0.54391,-0.367534,-0.310836,2.076579,0.270074,-0.468818,-0.803261,0.623556,0.188285,-0.189235,0.654113,-0.673802,0.265786,-1.042601,-0.199758,-1.311858,1.266506,0.220784,0.923638,-1.171198,0.068314,1.002147,0.159587,2.030725,-0.074399,0.434597,-0.492971,1.138154,-0.431378,-1.999357,0.748534,-1.512464,1.20672,0.198995,1.046458,0.24012,-0.397596,0.169133,-1.131724,0.683522
1.035078,-3.475306,4.657821,-1.471174,0.153452,0.085502,-0.598191,1.830469,-0.248515,-0.558328,0.870884,0.5422,0.66411,-1.568969,0.165998,0.477656,-0.888702,-0.654323,-0.358405,0.028289,0.720897,-0.458941,-0.403527,-0.651797,0.463302,0.143654,0.848673,0.150219,-0.461108,-0.900846,0.042436,0.638749,-0.288832,-0.253646,-0.074855,0.676956,-0.009061,-0.505159,0.519736,-0.264716,0.328806,0.583963,0.056143,-0.509145,-0.55622,0.163212
-1.816809,0.809991,-1.866165,-1.538017,-1.612577,1.940427,0.024626,-1.321685,2.780602,1.86053,-0.581864,2.130565,-1.62742,2.36604,1.722482,-0.340462,2.172434,0.343831,0.13925,-1.400447,0.015729,-1.369395,-0.032423,0.291211,-0.993696,0.160942,1.501768,1.307073,-1.055126,0.10124,-0.066397,-0.573368,-2.41085,-0.18564,-0.472157,0.033564,-0.289166,-0.797654,-0.779561,0.648402,1.706589,-0.12534,0.899746,-0.19606,0.99268,-0.666225
-1.704447,1.731999,1.530801,2.104113,-0.122059,-0.517245,-0.382222,-0.248379,0.91089,2.118482,-0.346605,-0.084605,-0.822492,1.209047,-0.676805,-0.300146,1.512551,-1.552875,0.521782,-0.887885,-0.227728,-1.306153,0.01689,0.175701,0.435756,-0.16307,-1.926256,0.460343,0.231383,1.334625,0.748967,-1.132521,-0.136763,0.33564,0.641531,-0.57331,-0.836812,-0.727187,0.548501,-0.281969,0.444743,0.382463,-0.083412,-0.75477,-0.180461,-1.009766
